index,name,address,description,latitude,longitude,level
6,박진고개,경상남도 의령군 낙서면 전화리,",",35.4545213,128.3681935,1
11,충익사,경상남도 의령군 의령읍 중동리 467-2,",",35.31516545,128.26116734481892,1
