index,name,address,description,latitude,longitude,level
0,양산타워,경상남도 양산시 동면 강변로 264,",",35.326093,129.02390642142794,5
1,오봉산,경상남도 양산시 물금읍 가촌리,",",37.412204,126.7312079,5
3,배내골,경상남도 양산시 원동면 대리,",",35.5274178,129.0071333,5
4,임경대,경상남도 양산시 원동면 화제리 산72-4,",",35.3224471,128.97767179125137,5
6,양산워터파크,경상남도 양산시 물금읍 신주2길 25,",",35.3382432,129.0217403,5
7,양산시립박물관,경상남도 양산시 북정로 78,",",35.3583503,129.04906136030337,5
12,통도사,경상남도 양산시 하북면 용연리,",",35.4878601,129.0642900643632,5
