index,name,address,description,latitude,longitude,level
3,합천박물관,경상남도 합천군 쌍책면 황강옥전로 1558,",",35.579919,128.28266,2
4,대장경테마파크,경상남도 합천군 가야면 야천리 996 KR,",",35.76677625,128.1352716403661,2
9,두무산,경상남도 합천군 가야면 청현리,",",35.6907409,128.0952053,2
12,해인사,경상남도 합천군 가야면 해인사길 122,가야산에 있는 이 9세기 사찰에는 불교 경전이 새겨진 8만 개 이상의 목판이 있습니다.,35.8009894,128.09829497497333,2
13,합천댐,경상남도 합천군 대병면 회양리 산140-3,",",35.53364685,128.03187443356055,2
