,0,1
0,한밭수목원,대전광역시 서구 둔산대로117번길 169
1,뿌리공원,대전광역시 중구 뿌리공원로 79
2,대전 엑스포 과학공원,대전광역시 유성구 대덕대로 480
3,대전스카이로드,대전광역시 중구 은행선화동 중앙로164번길
4,대전오월드,대전광역시 중구 사정공원로 70
5,장태산 자연휴양림,대전광역시 서구 장안동 산15번지
6,으능정이 문화의 거리,대전광역시 중구 은행동 48-14
7,국립중앙과학관,대전광역시 유성구 대덕대로 481
8,대동하늘공원,대전광역시 동구 자양동 20-9
9,우암사적공원,대전광역시 동구 가양동 65
10,대전시립미술관,대전광역시 서구 둔산대로117번길 155
11,상소동산림욕장,대전광역시 서구 둔산대로117번길 155
12,테미공원,대전광역시 중구 대흥동
13,이응노미술관,대전광역시 서구 둔산대로117번길 157
