,0,1
0,N서울타워,서울특별시 용산구 남산공원길 105
1,청계천,서울특별시 종로구 청계천로 1
2,북촌한옥마을,서울특별시 종로구 계동길 37
3,남산골 한옥마을,서울특별시 중구 퇴계로34길 28
4,경복궁,서울특별시 종로구 사직로 161
5,남산 공원,서울특별시 중구 삼일대로 231
6,종각젊음의거리,서울특별시 종로구 관철동
7,I•SEOUL•U,서울특별시 영등포구 여의동 85-6
8,서울숲공원,서울특별시 성동구 뚝섬로 273
9,인사동거리,"Insadong, Jongro-gu, 서울특별시"
10,도산공원,서울특별시 강남구 도산대로45길 20
11,인사동길,서울특별시 종로구 인사동
12,삼청동길,서울특별시 종로구 삼청동
13,북한산국립공원,서울특별시 종로구 삼청동
