,0,1
0,낙안읍성 민속마을,전라남도 순천시 낙안면 동내리 401
1,순천만국가정원,전라남도 순천시 국가정원1호길 162-11
2,순천만습지,전라남도 순천시 순천만길 513-25
3,순천드라마촬영장,전라남도 순천시 비례골길 24
4,죽도봉공원,전라남도 순천시 장천동 53-1
5,순천만국가정원,전라남도 순천시 국가정원1호길 47
6,철도문화마을,전라남도 순천시 조곡동 자경1길 10-81
7,매곡동 탐매마을,매곡동 431-12번지 매곡동주민센터 앞 순천시 전라남도 KR
8,네덜란드정원,전라남도 순천시 국가정원1호길 152-55
9,조례호수공원,전라남도 순천시 왕지2길 20
10,순천 문화의거리,전라남도 순천시 향동 65-24
11,순천왜성,전라남도 순천시 해룡면 신성리
12,호수정원,전라남도 순천시 풍덕동 343-10
13,순천만 용산전망대,전라남도 순천시 해룡면 농주리 476-2
