index,name,address,description,latitude,longitude,level
2,나주 금성관,전라남도 나주시 과원동 109-5,",",35.032735650000006,126.71678863043871,4
5,남고문,전라남도 나주시 남내동 2-20,",",35.029469250000005,126.720373339037,4
9,빛가람호수공원,전라남도 나주시 호수 로 77,",",35.01739335,126.78958256326328,4
11,나주배박물관,전라남도 나주시 금천면 석전리 384-15,",",35.0342631,126.7668393,4
