index,name,address,description,latitude,longitude,level
5,장성공원,전라남도 장성군 장성읍 영천리,",",36.4378951,127.387407775575,3
9,대한불교조계종 백양사(白羊寺),전라남도 장성군 북하면 백양로 1239,승려를 위한 교육 프로그램을 제공하며 주변이 침엽수로 둘러싸여 있는 고대의 신성한 사찰입니다.,0.0,0.0,3
12,황룡강 생태공원,전라남도 장성군 장성읍 기산리 57-5,",",35.289883700000004,126.767454418125,3
