index,name,address,description,latitude,longitude,level
2,광양와인동굴,전라남도 광양시 광양읍 강정길 21,",",34.9618245,127.6071456,4
3,배알도수변공원,전라남도 광양시 태인동 1630-1,",",34.9592539,127.76116915634265,4
8,망덕포구,전라남도 광양시 진월면 망덕리,",",34.9727173,127.7588314,4
12,섬진강,전라남도 광양시 다압면,",",35.2395753,127.3711388,4
13,관동마을,전라남도 광양시 다압면 섬진강매화로 1903 KR,",",36.7459564,127.1782303,4
