index,name,address,description,latitude,longitude,level
0,섬진강기차마을,전라남도 곡성군 오곡면 기차마을로 232,개조된 객차 내에 현대적인 B&B 객실과 레일 바이크 및 증기 기차 트랙이 내려다 보이는 테라스를 갖추고 있습니다.,0.0,0.0,2
2,동악산,전라남도 곡성군 곡성읍 학정리 산29-2,",",35.2819538,127.2520223,2
13,성륜사,전라남도 곡성군 옥과면 옥과리 산1-1,",",35.2969638,127.1202191,2
