index,name,address,description,latitude,longitude,level
1,태안 방포항,충청남도 태안군 안면읍 승언리 1318-1,",",36.5067505,126.3360947,4
4,신두리해수욕장,충청남도 태안군 원북면 신두리,",",36.840777,126.191123,4
6,안면도 자연휴양림,충청남도 태안군 안면읍 안면대로 3195-6,",",36.494785,126.364615,4
7,천리포수목원,"천리포수목원, 187 천리포1길 소원면 태안군 충청남도",바다 옆의 수목원으로 토종 식물뿐 아니라 목련과 다채로운 단풍나무 등 외래종 식물도 있습니다.,36.79808485,126.14903190962188,4
