index,name,address,description,latitude,longitude,level
5,국립해양생물자원관,충청남도 서천군 장항읍 장산로 101번길 75 KR,",",36.01734865,126.66967391785047,3
8,국립생태원,충청남도 서천군 마서면 금강로 1210,"기후 전시관 5곳, 고산 정원, 습지 산책로를 갖추고 있으며 다양한 동식물이 사는 생태 공원입니다.",36.0349778,126.71900769496554,3
9,서천식물예술원,충청남도 서천군 기산면 화출길42번길 17 KR 식물예술원,",",36.0771341,126.76992469141776,3
