index,name,address,description,latitude,longitude,level
1,칠갑산 장승공원,충청남도 청양군 대치면 장곡길 119-17,",",36.40996365,126.85109416085989,1
6,고운식물원,충청남도 청양군 청양읍 군량리 389-2,",",36.433552,126.760641,1
8,도림계곡,충청남도 청양군 장평면 적곡리,",",36.387046,126.896849,1
9,모덕사,충청남도 청양군 목면 송암리 171-1,",",36.445827300000005,127.00804762792748,1
12,칠갑전망대,충청남도 청양군 운곡면 신대리,",",36.43898025,126.8483208189328,1
