,0,1
0,공산성,충청남도 공주시 웅진동 웅진로 280
1,제민천,충청남도 공주시 웅진동 무령로 201
2,동학사계곡,충청남도 공주시 반포면 학봉리
3,국립공주박물관,충청남도 공주시 관광단지길 34
4,미르섬,충청남도 공주시 신관동 553
5,금학생태공원,충청남도 공주시 수원지공원길 74
6,대한불교조계종 동학사(東鶴寺),충청남도 공주시 반포면 동학사1로 462
7,무령왕릉,충청남도 공주시 웅진동 왕릉로 35
8,충청남도 공주,충청남도 공주시 공산성길
9,공주한옥마을,충청남도 공주시 웅진동 11
10,금강둔치공원,충청남도 공주시 신관동 553
11,송산리 고분군,충청남도 공주시 신관동 553
12,정안천생태공원,충청남도 공주시 의당면 청룡리
13,연미산자연미술공원,충청남도 공주시 우성면 연미산고개길 98 KR
