index,name,address,description,latitude,longitude,level
2,정선레일바이크,강원도 정선군 여량면 노추산로 745,페달로 구동하는 2인용 혹은 4인용 '레일바이크'로 터널과 푸르른 산을 통과해 달립니다.,0.0,0.0,3
7,화암약수,강원도 정선군 화암면 화암리 506,",",37.3254016,128.7833085,3
8,타임캡슐공원,강원도 정선군 신동읍 엽기소나무길 518-23,",",37.2012509,128.68809060905284,3
10,몰운대,강원도 정선군 화암면 몰운리 산43-1,",",35.038896,128.96897260107744,3
