index,name,address,description,latitude,longitude,level
1,횡성댐,강원도 횡성군 갑천면 대관대리 43-1,",",37.5438313,128.03148773637312,4
9,횡성전통시장,강원도 횡성군 횡성읍 읍상리 277-3,",",37.4893277,127.98746533972724,4
10,운암정,강원도 횡성군 횡성읍 읍하리 산7-2,",",37.4559169,127.0085836,4
