,0,1
0,남이섬,강원도 춘천시 남산면 남이섬길 1
1,춘천물레길,강원도 춘천시 송암동 644-23
2,소양강스카이워크,강원도 춘천시 영서로 2675
3,소양호,강원도 춘천시 신북읍
4,공지천 유원지,강원도 춘천시 근화동
5,강촌레일파크 김유정레일바이크,강원도 춘천시 신동면 김유정로 1383
6,의암호 스카이워크,강원도 춘천시 칠전동 486
7,춘천중도물레길,강원도 춘천시 삼천동 468-2
8,청평사,강원도 춘천시 북산면 오봉산길 810
9,육림고개,강원도 춘천시 약사명동 25-3
10,소양강처녀상,강원도 춘천시 근화동 영서로 2675
11,제이드가든 수목원,강원도 춘천시 근화동 영서로 2675
12,춘천 삼악산 호수케이블카 (하부정차장),강원도 춘천시 삼천동 392
13,춘천호반드라이브코스,강원도 춘천시 근화동
