,0,1
0,경포호,강원도 강릉시 저동 94
1,강릉 선교장,강원도 강릉시 운정동 운정길 63
2,안반데기,강원도 강릉시 왕산면 안반덕길 428
3,강릉솔향수목원,강원도 강릉시 구정면 수목원길 156
4,오죽헌,강원도 강릉시 경포동 율곡로3139번길 24
5,모래시계공원,강원도 강릉시 강동면 헌화로 990-1
6,정동진레일바이크,강원도 강릉시 강동면 정동역길 17
7,주문진등대,강원도 강릉시 주문진읍 주문리 187-2
8,경포아쿠아리움,강원도 강릉시 난설헌로 131
9,정동진 시간박물관,강원도 강릉시 강동면 헌화로 990-1
10,월화거리,강원도 강릉시 임당동 101-19
11,허균·허난설헌 기념공원,강원도 강릉시 난설헌로193번길 1-29
12,하슬라아트월드,강원도 강릉시 강동면 율곡로 1441
13,경포대,강원도 강릉시 경포로 365
