index,name,address,description,latitude,longitude,level
0,영월 선돌,강원도 영월군 영월읍 방절리 산122,",",37.2057245,128.4330626,2
2,별마로천문대,강원도 영월군 영월읍 영흥리 154-3,",",37.193393,128.495475,2
4,고씨동굴,강원도 영월군 김삿갓면 진별리 산262-1,",",37.1305093,128.5357498,2
5,장릉,강원도 영월군 영월읍 단종로 190,",",37.1952294,128.4545672,2
10,서강,강원도 영월군 영월읍 방절리 241-16,",",37.1974527,128.3982234,2
13,용소폭포,강원도 영월군 영월읍 연하리,",",38.0844354,128.4301881,2
