,0,1
0,영금정,강원도 속초시 동명동 영금정로 43
1,속초등대,강원도 속초시 영랑동 영금정로5길 8-28
2,속초시립박물관,강원도 속초시 신흥2길 16
3,청초호 호수공원,강원도 속초시 교동 엑스포로 140
4,엑스포타워,강원도 속초시 조양동 엑스포로 75 1545-1
5,척산족욕공원,강원도 속초시 노학동
6,설악산 권금성,강원도 속초시 설악동 설악산국립공원
7,보광사,강원도 속초시 동명동 579-2 KR
8,청초호유원지,강원도 속초시 조양동 1544-2
9,아바이마을,속초시 청호동 550-14
10,신흥사,강원도 속초시 설악동 설악산로 1137
11,설악산 케이블카,강원도 속초시 설악동 설악산로 1137
12,설악산국립공원,강원도 속초시 설악산로 833 KR
13,속초해변,강원도 속초시 설악산로 833 KR
