index,name,address,description,latitude,longitude,level
1,중앙탑사적공원,충청북도 충주시 가금면 탑정안길 6,",",37.01684885,127.86646102949476,4
6,충주박물관,충청북도 충주시 가금면 중앙탑길 112-28,",",37.01620635,127.8654354327661,4
7,탄금대,충청북도 충주시 칠금동 산1-1,",",36.9835691,127.90313918992834,4
9,관아공원,충청북도 충주시 성내동 232-2,",",37.27792805,127.11068154913964,4
12,석종사,충청북도 충주시 직동 직동길 271-56,",",36.9487497,127.96955099878612,4
