index,name,address,description,latitude,longitude,level
3,성산천,충청북도 음성군 대소면 오산리 384-1,",",38.5956475,125.8250628,4
4,철박물관,충청북도 음성군 감곡면 영산로 360 KR,",",37.090468,127.649154,4
5,음성큰바위얼굴조각공원,충청북도 음성군 생극면 일생로 500,",",37.032513,127.575643,4
7,가섭산,충청북도 음성군 음성읍 가섭길 578,",",36.9690867,127.704353,4
9,한독의약박물관,충청북도 음성군 대소면 대풍산단로 78 KR,",",36.9705345,127.4652394,4
10,수레의산자연휴양림,충청북도 음성군 생극면 차곡리 산47-1,",",37.046514,127.652245,4
12,응천공원,충청북도 음성군 생극면 오신로342번길 27,",",37.0322558,127.60353383275,4
