index,name,address,description,latitude,longitude,level
6,초원의집,충청북도 괴산군 칠성면 연풍로쌍곡길 25-6,",",37.4758787,127.1878373,3
11,화양구곡,충청북도 괴산군 청천면 화양동길 202,",",36.6644876,127.8306427,3
13,조령산자연휴양림,충청북도 괴산군 연풍면 원풍리,",",36.81522,128.052732,3
