index,name,address,description,latitude,longitude,level
6,용두정,충청북도 영동군 영동읍 매천리 378-7,",",36.9816512,126.94348053651242,2
12,난계국악박물관,충청북도 영동군 심천면 고당리 519-1,",",36.210222,127.704662,2
