index,name,address,description,latitude,longitude,level
0,문경새재 도립공원,경상북도 문경시 문경읍 새재로 932 KR,"산길에 위치한 아름다운 도립공원이자 관광 명소로 호텔, 박물관, 편의시설이 있습니다.",0.0,0.0,3
6,고모산성,경상북도 문경시 마성면 신현리 KR,",",36.66150235,128.12935825,3
