,0,1
0,구미 에코랜드,경상북도 구미시 산동면 인덕1길 195
1,도선굴,경상북도 구미시 남통동
2,동락공원,경상북도 구미시 진평동 3공단1로 191
3,해운사,경상북도 구미시 남통동 산94
4,약사암,경상북도 구미시 남통동 산33-1
5,구미정,경상북도 구미시 지산동 산27-5
6,금오산도립공원,경상북도 구미시 남통동 산33-1
7,도리사,경상북도 구미시 해평면 송곡리 403
8,금오랜드,경상북도 구미시 금오산로 341
9,구미과학관,경상북도 구미시 진평동 3공단1로 219-1
10,옥성자연휴양림,경상북도 구미시 옥성면 휴양림길 150
11,채미정,경상북도 구미시 금오산로 366
12,해마루공원,경상북도 구미시 금오산로 366
13,산호야관광농원,경상북도 구미시 옥성면 선상서로 797 KR 산호야 영농조합법인
