index,name,address,description,latitude,longitude,level
0,경천대,경상북도 상주시 사벌면 삼덕리 산15-26,",",36.4582774,128.2437677,4
6,상주박물관,경상북도 상주시 사벌면 경천로 684,",",36.458698,128.240808,4
7,장각폭포,경상북도 상주시 화북면 상오리,",",36.591435,127.855936,4
8,용흥사,경상북도 상주시 지천동 722,",",35.341193000000004,126.88909893677248,4
9,청계사,경상북도 상주시 화서면 하송리 310-2,",",35.8095698,128.6800591,4
10,경천섬 공원,경상북도 상주시 중동면 오상리 968-1,",",36.43911285,128.2590653758948,4
11,개운저수지,경상북도 상주시 중동면 오상리 968-1,",",37.65072445,127.95228624124324,4
13,임란북천전적지,경상북도 상주시 만산동 699,",",36.42546325,128.15031222015722,4
