index,name,address,description,latitude,longitude,level
2,예천온천,경상북도 예천군 감천면 온천길 27,",",36.718809,128.493846,2
4,병암정,경상북도 예천군 용문면 성현리 93,",",36.6820138,128.4197193,2
5,예천 삼강주막,경상북도 예천군 풍양면 삼강리 166-1,",",36.56281535,128.29799131487746,2
9,용문사,경상북도 예천군 용문면 내지리 391,",",36.73111675,128.3689379470636,2
13,신라식물원,경상북도 예천군 감천면 유리 486,",",36.834319,128.642232,2
