index,name,address,description,latitude,longitude,level
2,국립백두대간수목원,경상북도 봉화군 춘양면 춘양로 1501,",",37.0047877,128.8132668,1
9,청량산도립공원,경상북도 봉화군 명호면 청량로 255,",",36.7861194,128.9206517,1
12,청암정(靑巖亭),경상북도 봉화군 명호면 북곡리,",",36.90492,128.7419985,1
13,축서사,경상북도 봉화군 물야면 월계길 739 KR,",",36.981434,128.8004245,1
