index,name,address,description,latitude,longitude,level
1,블루로드,경상북도 영덕군 남정면 부경리 307-6,",",36.3322364,129.3785641,3
7,삼사해상공원,경상북도 영덕군 강구면 해상공원길 120-7,",",36.34897615,129.38512332899876,3
11,해파랑공원,경상북도 영덕군 강구면 강구리 227-6,",",36.36074775,129.39321738647192,3
