index,name,address,description,latitude,longitude,level
1,가산산성,경상북도 칠곡군 가산면 가산리 산 98-1,",",36.015864,128.629598,4
7,칠곡보 생태공원,경상북도 칠곡군 석적읍 중지리,",",36.0194349,128.4011779,4
9,송정자연휴양림,경상북도 칠곡군 석적읍 반계3길 88,",",36.0251001,128.4329451,4
10,성 베네딕도회 왜관 수도원,경상북도 칠곡군 왜관읍 관문로 61,",",35.9890274,128.40295,4
