index,name,address,description,latitude,longitude,level
3,걸포중앙공원,경기도 김포시 걸포동 1550-1,",",37.636537,126.7081572,5
5,장릉,경기도 김포시 장릉로 79,",",37.1952294,128.4545672,5
7,죽도,경기도 김포시 걸포동 423-19,",",33.5386487,126.6275246,5
11,애기봉,경기도 김포시 하성면 평화공원로 139,",",35.8021226,128.64326,5
