index,name,address,description,latitude,longitude,level
0,안성맞춤랜드,경기도 안성시 보개면 남사당로 198,",",37.032398,127.31075277552836,5
1,안성맞춤박물관,경기도 안성시 대덕면 서동대로 4726-15,",",37.0111431,127.2283965,5
2,안성팜랜드,경기도 안성시 공도읍 웅교리,",",36.9918264,127.1943213,5
7,안성맞춤가족공원,경기도 안성시 공도읍 대림동산길 36,",",37.0139374,127.20313492508014,5
10,운수암,경기도 안성시 양성면 방신리 85,",",37.0363265,127.16994931608926,5
13,솔밭공원,경기도 안성시 안성맞춤대로 1143 (금산동),",",37.6560698,127.0132485,5
