index,name,address,description,latitude,longitude,level
5,남부수자원생태공원,경기도 부천시 소사구 옥길동 456-1,",",37.46967275,126.82838410174377,5
7,고강선사유적공원,경기도 부천시 고리울로8번길 77,",",37.52455365,126.81901851411789,5
8,한국만화박물관,경기도 부천시 길주로 1,",",37.508785200000005,126.74215490229491,5
9,상동호수공원,경기도 부천시 조마루로 15,",",37.5047452,126.74513520994014,5
11,안중근공원,경기도 부천시 송내대로 236,",",37.50427095,126.75916806616384,5
