index,name,address,description,latitude,longitude,level
5,노적봉폭포공원,경기도 안산시 상록구 성포동,",",37.3167727,126.8551898454769,5
7,대부바다향기테마파크,경기도 안산시 단원구 대부북동,",",37.281321000000005,126.57858609607348,5
11,화랑유원지,경기도 안산시 단원구 초지동 667,",",37.32611335,126.81393227288032,5
