index,name,address,description,latitude,longitude,level
0,정읍사공원,전라북도 정읍시 시기동 81-2,",",35.550551,126.862305,3
1,옥정호 구절초테마공원,전라북도 정읍시 산내면 매죽리,",",35.5529827,127.01714832509126,3
3,우화정,전라북도 정읍시 내장동 산261,",",35.4864197,126.9102478,3
12,금선계곡,전라북도 정읍시 칠보면 무성리 1016-1,",",35.4870408,126.886876,3
