index,name,address,description,latitude,longitude,level
5,향가유원지,전라북도 순창군 풍산면 대가리,",",35.3386216,127.1884903,1
8,강천사,전라북도 순창군 팔덕면 강천산길 270,",",35.3986287,127.0558256,1
13,팔각정,전라북도 순창군 팔덕면 청계리,",",35.2260166,128.868109,1
