index,name,address,description,latitude,longitude,level
0,고창읍성,전라북도 고창군 고창읍 모양성로 1,",",35.4296505,126.70497657737846,3
1,무장읍성,전라북도 고창군 무장면 성내리 149-1,",",35.4182676,126.55719533708904,3
2,선운사(禪雲寺),전라북도 고창군 선운사로 250,서기 577년에 세워진 유명한 불교 사찰로 동백나무가 유명합니다.,0.0,0.0,3
6,고창판소리박물관,전라북도 고창군 고창읍 동리로 100,",",35.4324669,126.7027193,3
9,고인돌공원,전라북도 고창군 고창읍 고인돌공원길 74,",",34.77196995,127.70070295839716,3
12,문수사,전라북도 고창군 고수면 은사리 48,",",36.778686,126.589605,3
