index,name,address,description,latitude,longitude,level
2,대둔산도립공원,전라북도 완주군 운주면 산북리 611-18,"이 넓은 산악 공원에서 하이킹과 등산을 하며 경관을 즐기거나 케이블카, 다리 등을 이용할 수 있습니다.",36.116656,127.331026,4
4,물고기마을,전라북도 완주군 이서면 반교리 682-6,",",35.844496,127.0305150443979,4
6,고산자연휴양림,전라북도 완주군 고산면 오산리 산43-1,",",35.9630881,127.2334111,4
9,위봉사,전라북도 완주군 소양면 대흥리 21,",",35.90993035,127.25732357405442,4
13,전북도립미술관,전라북도 완주군 구이면 모악산길 111-6,",",35.7277855,127.10683897197303,4
